artist_id,artist_name_fa,category,candidate_rank,video_id,video_title,channel_id,channel_title,published_at,source_query,manual_status,notes,api_video_title,api_video_description,api_channel_id,api_channel_title,api_published_at,category_id,default_language,default_audio_language,duration,definition,caption,licensed_content,view_count,like_count,comment_count,privacy_status,embeddable,made_for_kids,duration_seconds,screening_status_v2,screening_reason_v2,source_type,source_status,source_notes,screening_status_v3,screening_reason_v3,content_review_status_v2,content_review_reason_v2,content_review_decision_source,final_screening_status_v4,final_screening_reason_v4
5,محسن یگانه,pop,21,F9A8TDUFFBk,Mohsen Yeganeh feat Chavoshi - Nashkan Delamo,UCCXJKONAosl9wdkS1x9XGvg,Justruler,2008-10-23T14:42:42Z,محسن یگانه,pending_review,,Mohsen Yeganeh feat Chavoshi - Nashkan Delamo,"Sargarmiye to shode bazi ba in dele ghamgino khastam

Yadet nemiad on hame gholo ghararai ke ba to bastam

Ba in hame zolm to bebin baz chejori paye in hame gholo ghararemoon man neshastam

Nashkan delamo be khoda aham migire damaneto aghebat ye rooz 

Nago bikhabari nago nemidoni delam por az ye nefrine sine sooz

Nago bikhabari nago nemidoni vaghti ke nisti gerye shode kare in dele ashegh shabo rooz

Divooone nakooon delamo aham migire damaneto aghebat ye roooz 

Nago bikhabari nago nemidoni delam por az ye nefrine sine sooz

Nago bikhabari nago nemidoni vaghti ke nisti gerye shode kare in dele ashegh shabo rooz",UCCXJKONAosl9wdkS1x9XGvg,Justruler,2008-10-23T14:42:42Z,10,en,,PT4M4S,sd,False,False,675048,7494.0,1273.0,public,True,False,244,needs_review,insufficient_evidence,third_party_music,pending_review,sources_41_60_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
1,همایون شجریان,classic_fusion,5,kvGyhv2MSfQ,KHARIDAR Live Anoushiravan Rohani &amp; Homayoun Shajarian خریدار همایون شجریان و انوشیروان روحانی,UCfTyeE7jWJK6q7lTdIUv57w,Anoushiravan Rohani,2024-12-10T19:35:47Z,همایون شجریان,pending_review,,KHARIDAR Live Anoushiravan Rohani & Homayoun Shajarian خریدار همایون شجریان و انوشیروان روحانی,"قطعه خریدار
جدیرترین ساخته انوشیروان روحانی با اجرای همایون شجریان و شعر زنده یاد رهی معیری
اجراء زنده در مونیخ 
LIVE CONCERT IN MÜNCHEN 
Song : Kharidar
Singer: Homayoun Shajarian
Composer: Anoushiravan Rohani
Lyricist: Rahi Moayeri
--------------------
Official channel of Anoushiravan Rohani
Website: anoushiravanrohani.com
Instagram: @anoushiravanrohani


باید خریدارم شوی تا من خریدارت شوم
وز جان و دل یارم شوی تا عاشق زارت شوم
من نیستم چون دیگران بازیچه بازیگران
اول به دام آرم ترا و آنگه گرفتارت شوم",UCfTyeE7jWJK6q7lTdIUv57w,Anoushiravan Rohani,2024-12-10T19:35:47Z,10,fa,fa,PT6M10S,hd,False,True,82637,1283.0,93.0,public,True,False,370,needs_review,review_title_pattern_live_or_unplugged,artist_owned,pending_review,sources_21_40_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
1,همایون شجریان,classic_fusion,8,hSTinyMVGtQ,آواز همایون شجریان - چه دانستم - غزل مولوی - دیوان شمس - چه دانستم که این سودا مرا زین سان کند مجنون,UCqZeJVn5evgB93CPe2QMypg,Naghmeha - Persian Songs and Poems نغمه ها و اشعار,2020-12-30T18:04:27Z,همایون شجریان,pending_review,,آواز همایون شجریان - چه دانستم - غزل مولوی - دیوان شمس - چه دانستم که این سودا مرا زین سان کند مجنون,"#shajarian #naghmeha

چه دانستم که این سودا مرا زین سان کند مجنون
دلم را دوزخی سازد دو چشمم را کند جیحون

چه دانستم که سیلابی مرا ناگاه برباید
چو کشتی ام دراندازد میان قلزم پرخون

زند موجی بر آن کشتی که تخته تخته بشکافد
که هر تخته فروریزد ز گردش‌های گوناگون

نهنگی هم برآرد سر خورد آن آب دریا را
چنان دریای بی‌پایان شود بی‌آب چون هامون

شکافد نیز آن هامون نهنگ بحرفرسا را
کشد در قعر ناگاهان به دست قهر چون قارون

چو این تبدیل‌ها آمد نه هامون ماند و نه دریا
چه دانم من دگر چون شد که چون غرق است در بی‌چون

چه دانم‌های بسیار است لیکن من نمی‌دانم
که خوردم از دهان بندی در این دریا کفی افیون",UCqZeJVn5evgB93CPe2QMypg,Naghmeha - Persian Songs and Poems نغمه ها و اشعار,2020-12-30T18:04:27Z,22,fa,,PT6M12S,hd,False,False,250374,3408.0,303.0,public,True,False,372,needs_review,insufficient_evidence,third_party_music,pending_review,sources_81_91_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
1,همایون شجریان,classic_fusion,12,LApNZRnreYI,مرغ سحر با صدای همایون شجریان و عبیر نعمه | &quot;Morgh-e Sahar&quot; - Homayoun Shajarian &amp; Abeer Nehme,UCG6dTZjThIJih8BBkeS3FaA,Hafdang Old Channel | کانال قدیمی هفدانگ,2020-06-19T17:54:28Z,همایون شجریان,pending_review,,"مرغ سحر با صدای همایون شجریان و عبیر نعمه | ""Morgh-e Sahar"" - Homayoun Shajarian & Abeer Nehme","در این کانال ویدیوی جدیدی منتشر نخواهد شد. کانال جدید هفدانگ موسیقی: 
We don't publish videos in this channel anymore. Link to the Hafdang Music new channel: https://www.youtube.com/channel/UCsw4KNotshPlpK2ZMshqE1g

تقدیم به تمام مردم جهان؛ مردمی که مهرشان مرز و نژاد نمی‌شناسد
فراتر از قرنطینه 
پروژه‌ای از ارکستر فیلارمونیک تهران
بازآفرینی آرش گوران از قطعه «مرغ سحر» مرتضی نی‌داوود
شعر: محمد تقی بهار
با صداى همايون شجريان و همراهى عبير نعمه، خواننده لبنانی

مرغ سحر ناله سر کن
داغ مرا تازه‌تر کن
زآه شرربار این قفس را
برشکن و زیر و زبر کن

بلبل پربسته! ز کنج قفس درآ
نغمهٔ آزادی نوع بشر سرا
وز نفسی عرصهٔ این خاک توده را
پر شرر کن

ظلم ظالم، جور صیاد
شیانم داده بر باد
ای خدا! ای فلک! ای طبیعت!
شام تاریک ما را سحر کن

نوبهار است، گل به بار است
ابر چشمم ژاله‌بار است
این قفس چون دلم تنگ و تار است
شعله فکن در قفس، ای آه آتشین!
دست طبیعت! گل عمر مرا مچین
جانب عاشق، نگه ای تازه گل! از این
بیشتر کن
مرغ بیدل! شرح هجران مختصر، مختصر، مختصر کن

--------
To all the people of the world,
Whose love goes beyond borders and races.
➖
Beyond the Quarantine
A project by the Tehran Philharmonic Orchestra

A Recomposition of “Morq-e Sahar” by Arash Gooran
Based on a folklore song by M. Neydavood
Lyrics by M. Bahar
➖
Vocal Soloists:
Homayoun Shajarian
Abeer Nehme
➖
Kamancheh:
Imamyar Hasanov

Harp:
Sioned Williams

Violin:
Lynn Chang
Roman Kholmatov
Tobias Feldmann
David Peralta Alegre
Jan Mráček
Pedram Faryousefi
Coraline Groen
Paniz Faryousefi

Viola:
Tabea Zimmermann
Rebecca Young
Muriel Razavi
Cello:
Alessio Pianelli
Brannon Cho

Contrabass:
Nabil Shehata

Artistic Director and Pianist:
Arash Gooran
International Relations Assistant:
Kimia Afshari

Lyrics Translator:
Hamid Khodapanahi
➖
Thanks to

Arash Ashourinia
Ali Birang
Gholamreza Sadeghi
Jean Pierre Boutros
Maike Fuchs
Pooria Manouchehri
Ali Reza Hosseinian
Masoud Ahmadi

-----------------------------------------
Turkish translation (by Yelda Şahin , with help of English translations)
Seher Kuşu (Dünya halkının tümüne sunulur, o halk ki sevgisi sınır ve ırk tanımaz.)
Homâyûn:
Seher kuşu inle ,
Dağlanmış yaramı tazele
 
Abîr:
Alevler saçan âhınla bu kafesi
Yık, alt üst eyle
 
Homâyûn ve Abîr:
Kanatları bağlı bülbül, çık kafesin köşesinden de
İnsanlığın özgürlük şarkısını söyle
Ve bir nefesle
Ver bu toprak yığını yeri ateşe
 
Homâyûn:
Zalimin zulmü, avcının eziyeti
Yuvamı dağıttı, verdi yele
 
Abîr:
Ey Hüda, ey felek, ey tabiat
Karanlık akşamımızı seher eyle
 
Homâyûn:
Ey Hüda, ey felek, ey tabiat
 
Homâyûn ve Abîr:
Karanlık gecemizi seher eyle",UCG6dTZjThIJih8BBkeS3FaA,Hafdang Old Channel | کانال قدیمی هفدانگ,2020-06-19T17:54:28Z,10,fa,fa,PT4M48S,hd,True,False,1286758,13651.0,1369.0,public,True,False,288,needs_review,insufficient_evidence,third_party_music,pending_review,sources_41_60_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
1,همایون شجریان,classic_fusion,14,8Ss26p3Nh00,آواز خوانی فوق العاده زیبا و دلنشین همایون شجریان,UCAJbSaWpLovszCdQoGxa2mA,Ebrahim Mohamadi,2017-07-05T20:50:40Z,همایون شجریان,pending_review,,آواز خوانی فوق العاده زیبا و دلنشین همایون شجریان,خواندن تک بیت خافظ در مراسم بزرگ داشت حافظ با صدای جادویی و روح بخش همایون شجریان 💖💖,UCAJbSaWpLovszCdQoGxa2mA,Ebrahim Mohamadi,2017-07-05T20:50:40Z,22,fa,,PT2M31S,sd,False,False,41162,508.0,37.0,public,True,False,151,needs_review,insufficient_evidence,third_party_music,pending_review,sources_41_60_manual_audit_2026-07-10; confidence=low,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
1,همایون شجریان,classic_fusion,23,0_UiKVdOBpE,"Hooman Khalatbari and  Simorq Orchestra,  Homayoun Shajarian.  همایون شجریان  اجرای ارکستر سیمرغ",UC9eV0XXaHkTvPYh0oIAvbfQ,simorq farhang,2012-03-08T10:47:33Z,همایون شجریان,pending_review,,"Hooman Khalatbari and  Simorq Orchestra,  Homayoun Shajarian.  همایون شجریان  اجرای ارکستر سیمرغ","https://soundcloud.com/simorqmusic/vanoushe
Hooman Khalatbari And Simorq Orhestra, Homayoun Shajarian .
اجرای پرقدرت ارکسترو کر سیمرغ به رهبری هومن خلعتبری ، آواز  همایون شجریان ، نوای نی پاشا هنجنی و صدای  سایه سدیفی
کنسرت سیمرغ : اثری از حمید متبسم  آواز همایون شجریان و رهبری هومن خلعتبری بر اشعاری از شاهنامه فردوسی
unday 2 Oct. 2011
Composer: Hamid Motebassem 
Vocal: Homayoun Shajarian
Conductor: Hooman Khalatbari
Ney (Bamboos Flute): PASHA HANJANI (Soloist)
Kamancheh І (bowed spike Violin): SINA JAHANABADI (Soloist)
SINA ALAM, MOSLEM ALIPOUR
Kamancheh П: ALIREZA DARYAEI, BEHNOOSH BEHNAMNIA
Gheizhak Alto (bowed Violin: REZA ABAEE, SHIMA SHAHMOHAMMADI
SAMANEH BAROOTI
Gheizhak Bass:  BITA GHASEMI, Mahdi Basirat
Santur (Dulcimer): POUYA SARAI (Soloist)
Tar І (Long-necked lute): POUYAN BIGLAR (Soloist), PADIDEH AHRAR NEJAD, POUYAN BIGLAR, Ramin Azimian 
Tar П: CIAVASH BORHANI, SAHAR SAKHAEI, MILAD ALIPOUR, Pejman Zahedian,
Barbat (Short-necked lute): ALI PAJOOHESHGAR (Soloist), MARJAN RAVANDI, MASOUD ABEDINI
Bam-Tar (Bass Long-necked lute): AVA AYOUBI, JALAL AMIRPOORSAEID,
TARGOL KHALIGHI
Choir soprano: SAYEH SODIFI (Soloist), GELAREH VAZIRIZADEH, SAEEDEH GHAZI
Choir Tenor: MAZYAR YOUNESI, NIMA KHADEMLOU, MAHYAR TAHMASBI
Percussion: SINA KHOSHKBIJARI, AFSHIN BABAEI, MAJID VATANIAN

آهنگساز :حمید متبسم
تکخوان: همایون شجریان
رهبر ارکستر: هومن خلعتبری hooman khalatbari
نی: پاشا هنجنی (تکنواز)
کمانچه І : سینا جهان آبادی (تکنواز)، سینا علم، مسلم علی پور
کمانچه П :  علیرضا دریائی، بهنوش بهنام نیا
قیژک آلتو: رضا آبائی، شیما شاه محمدی، سمانه باروتی
,مهدی بصیرت   ، بیتا قاسمی  قیژک بم:
سنتور: پویا سرایی (تکنواز)
تار І :  (، پدیده احرارنژاد، پویان بیگلر
تار П : سیاوش برهانی، سحر سخائی، میلاد علی پور
بربت: علی پژوهشگر (تکنواز)، مرجان راوندی، مسعود عابدینی
، پژمان زاهدیان  بمتار: آوا ایوبی، جلال امیرپورسعید، ترگل خلیقی
کر سوپرانو: سایه سدیفی (تکخوان)، گلاره وزیری زاده، سعیده قاضی
کر تنور: مازیار یونسی، نیما خادم لو، مهیار طهماسبی
ساز های کوبه ای: سینا خشک بیجاری، افشین بابائی، مجید وطنیان


http://www.simorq.org",UC9eV0XXaHkTvPYh0oIAvbfQ,simorq farhang,2012-03-08T10:47:33Z,10,fa,,PT25M20S,sd,False,False,1634546,,,public,True,False,1520,likely_non_release,too_long_over_15_minutes,artist_owned,pending_review,sources_41_60_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,4,HtsfwsHP3pk,Hichkas - Oon Mesle Dadasham Bood (With Lyrics) | (هیچکس - اون مثل داداشم بود (متن آهنگ,UCk4z-69inYrGU91ekoiAdGA,FSocietySJ,2022-07-17T16:52:42Z,هیچکس,pending_review,,Hichkas - Oon Mesle Dadasham Bood (With Lyrics) | (هیچکس - اون مثل داداشم بود (متن آهنگ,"Rapper: Hichkas
Producer: Mahdyar
-------------------------------------------
کلام : هیچکس
آهنگساز : مهدیار
اگه خوشتون اومد برای دوستاتون به اشتراک بزارید
 لایک و سابسکرایب بکنید بیشترین حمایت رو کردید دمتون گرم",UCk4z-69inYrGU91ekoiAdGA,FSocietySJ,2022-07-17T16:52:42Z,10,fa,fa,PT3M16S,hd,False,False,315527,2589.0,158.0,public,True,False,196,needs_review,insufficient_evidence,fan_or_reupload,pending_review,sources_61_80_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,15,VEGMR6Z_Vsc,هیچکس انتظارشو نداشت💀,UCtS_MyKAEqPJgw-WNPxb5cA,SINAVID,2026-07-08T13:14:50Z,هیچکس,pending_review,,هیچکس انتظارشو نداشت💀,"Orginal Video: @Nost009 

اگه خوشت اومد سابسکرایب کن🩸👇
https://www.youtube.com/@SINAVIDOFFICIAL

کانال های اجتماعی 🌀👇
🌐اینستاگرام :
https://www.instagram.com/sinavid1?igsh=MTlhMG5jMmM4MTMzeQ==

🔵 هشتگ ها 🔗:
#gtavi #gtavicecity #gta6 #جی_تی_ای",UCtS_MyKAEqPJgw-WNPxb5cA,SINAVID,2026-07-08T13:14:50Z,20,en,en,PT51S,hd,False,True,30388,891.0,26.0,public,True,False,51,likely_non_release,too_short_under_90_seconds,unknown,pending_review,sources_21_40_manual_audit_2026-07-10; confidence=low,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,17,75PJxS6zVwo,Bazam kalan - Hichkas ft.Pishro (Lyrics) | (بازم کلان - هیچکس فیت پیشرو (بامتن,UC-nWrwyltC2ibR8jp5y9Ucg,Moltafet Therapy,2019-08-11T10:28:09Z,هیچکس,pending_review,,Bazam kalan - Hichkas ft.Pishro (Lyrics) | (بازم کلان - هیچکس فیت پیشرو (بامتن,"🔈 متن ترک بازم کلان از هیچکس و پیشرو با آهنگ سازی مهدیار آقاجانی.
ویدیو از من، صدا از ملتفت
#hichkas #pishro
_______________________________________________
Video by me, sound rights reserved to Moltafet & ُSaamet.
singed by Mehransaber from Gorgan 🔥",UC-nWrwyltC2ibR8jp5y9Ucg,Moltafet Therapy,2019-08-11T10:28:09Z,22,fa,,PT2M22S,hd,False,False,719658,6293.0,414.0,public,True,False,142,needs_review,insufficient_evidence,third_party_music,pending_review,sources_41_60_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,19,s3ICyx96IM4,هیچکس &quot;یه روز خوب میاد&quot; hichkas,UCd26HBP85gdHjA_BXfDJS0Q,siavash1994,2010-03-28T18:40:58Z,هیچکس,pending_review,,"هیچکس ""یه روز خوب میاد"" hichkas","یه روز خوب میاد... که ما هم رو نکشیم به هم، نگاه بد نکنیم با هم دوست باشیم و دست بندازیم رو شونه های هم... ( آها ) مثل بچگی ها تو دبستان هیچ کدوممون هم نیستیم بیکار، در حال ساخت و ساز ایران واسه اینکه خسته نشی این بار، من خشت می ذارم، تو سیمان بعدِ این همه بارونِ خون بالاخره پیداش می شه رنگین کمون دیگه از سنگ، ابر نمی شه آسمون به سرخیِ لاله نمی شه آب جوب مؤذّن! اذان بگو



برای دانلود آهنگ به rapsun بروید.
... ( فریاد اعتراض )

تا جایی که یادمه این خاک همیشه ندا می داد
یه روز خوب میاد که هرج و مرج نیست و
تو شلوغی ها به جای فحش به هم شیرینی می دیم و زولبیا
بامیه
همه شنگولیم و همه چی عالیه
فقط جای رفیقامون که نیستن خالیه
خون می مونه تو رگ و آشنا، نمی شه با آسمون و آسفالت
دیگه فواره نمی کنه، لخته نمی شه
هیچ مادری سر خاک بچه نمی ره
خونه پناه گاه نیست و بیرون جنگ
وای از تو مثل بم ویرووونم
یا اصلاً مثل هیروشیما بعدِ بمب
نمـــــی دونم دارم آتیش می گیرم و این رو می خونم
پیش خودت شاید فکر کنی دیوونم
ولی یه روز خوب میاد این رو می دونم!
ولی یه روز خوب میاد این رو می دونم فریاد اعتراض ) ... )

راستی وقتی یه روز خوب میاد، شاید از ما چیزی نمونه جز خوبی ها
نااامن و خراب نیست، همه چی امن و امان
کرما هم قلقلکمون میدن و میشیم شادروان!
هه هه...
آسمون، بَه چه قشنگه
کنار قبر سبزه چمنه
هیچ مغزی نمی خواد در ره
فقط اگه صبر داشته باشی حلّه
دست اجنبی کوتاست از خاک
نگو اووووه! کو تا فردا
اگه نبودم می خوام یه قول بدی بهم
که هر سربازی دیدی گل بدی بهش
دیگه هیچ مرغی پشت میله نیست
هیچ زن آزاده ای بیوه نیست
دخترم بابات داره میاد خونه
آره...
برو واسه شام میز بچین!",UCd26HBP85gdHjA_BXfDJS0Q,siavash1994,2010-03-28T18:40:58Z,10,fa,,PT4M5S,sd,False,False,387014,3824.0,797.0,public,True,False,245,needs_review,insufficient_evidence,third_party_music,pending_review,sources_61_80_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,20,U0llynq--ig,Reza Pishro X Putak | هیچکس یا فدایی؟ | EP06,UCa20QQoV4gaLv9XRki-ynWQ,PUTAK,2023-08-06T17:09:17Z,هیچکس,pending_review,,Reza Pishro X Putak | هیچکس یا فدایی؟ | EP06,"Stream [MY NEW SONGS] 👇

🎵Spotify: https://spoti.fi/3xyffGv
🎵SoundCloud: https://soundcloud.com/pooriaputak
🎵Apple Music: https://apple.co/3IAV2WY
🎵Last Music Video: https://bit.ly/3YPnnic

▬▬▬▬▬▬▬▬▬▬▬▬▬▬
⚡️Subscribe Channel:
⚡️https://bit.ly/4168uJN

⚡️ LETS HIT 1M SUBS ❤️🙏🏼❤️

درود به همگی
هرشب ویدئو جدید داریم با انواع سبک ها و ایده‌ های مختلف، لطفا سابسکرایب کنید و نوتیفیکیشن را روشن کنید تا به محض آپلود جدید اولین نفر بفهمید
▬▬▬▬▬▬▬▬▬▬▬▬▬▬
⏮ ویدیو روز قبل:
https://www.youtube.com/watch?v=5GQaB2l2NX0
▬▬▬▬▬▬▬▬▬▬▬▬▬▬
With King:
@rezapishrorail 
▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Follow Putak:

📷 IG: https://www.instagram.com/braveputak
📩 Telegram: https://t.me/putakk
🎥 Tiktok: https://tiktok.com/@lilputi13
🌎 Twitter: https://www.twitter.com/putak1313
🎮 Twitch:  https://www.twitch.tv/pooriaputak
📖 Facebook: https://www.facebook.com/pooriaputak
🗣 Discord: https://discord.gg/putak
▬▬▬▬▬▬▬▬▬▬▬▬▬▬
Music In This Video: 

Audio Library Youtube ❤️


#pishro  #پیشرو #pootak",UCa20QQoV4gaLv9XRki-ynWQ,PUTAK,2023-08-06T17:09:17Z,22,fa,en,PT20M33S,hd,False,True,891706,27284.0,5841.0,public,True,False,1233,likely_non_release,too_long_over_15_minutes,unknown,pending_review,sources_21_40_manual_audit_2026-07-10; confidence=low,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
9,هیچکس,rap_hiphop,25,my0kbHIpCMw,Rooye Jenazat Miraghsam Hichkasروی جنازت میرقصم هیچکس,UCObiBmofF-Cz-zmaA4AwUiQ,زن زندگی آزادی ,2025-05-30T18:14:04Z,هیچکس,pending_review,,Rooye Jenazat Miraghsam Hichkasروی جنازت میرقصم هیچکس,,UCObiBmofF-Cz-zmaA4AwUiQ,زن زندگی آزادی ,2025-05-30T18:14:04Z,22,fa,,PT4M39S,hd,False,False,29139,467.0,28.0,public,True,False,279,needs_review,insufficient_evidence,fan_or_reupload,pending_review,sources_61_80_manual_audit_2026-07-10; confidence=low,needs_source_review,pending_source_registry,,,,final_needs_source_review,source_registry_pending_review
