artist_id,artist_name_fa,category,candidate_rank,video_id,video_title,channel_id,channel_title,published_at,source_query,manual_status,notes,api_video_title,api_video_description,api_channel_id,api_channel_title,api_published_at,category_id,default_language,default_audio_language,duration,definition,caption,licensed_content,view_count,like_count,comment_count,privacy_status,embeddable,made_for_kids,duration_seconds,screening_status_v2,screening_reason_v2,source_type,source_status,source_notes,screening_status_v3,screening_reason_v3
2,علیرضا قربانی,classic_fusion,19,hQCnAVXjHWE,Alireza Ghorbani - Gisooye Baran علیرضا قربانی - گیسوی باران,UCregxQqAisNcggQriK9f3Qw,Alireza Ghorbani,2025-10-30T08:20:00Z,علیرضا قربانی,pending_review,,Alireza Ghorbani - Gisooye Baran علیرضا قربانی - گیسوی باران,"آهنگ گیسوی باران با صدای علیرضا قربانی

Alireza Ghorbani - Gisooye Baran

آهنگ جدید علیرضا قربانی به نام گیسوی باران منتشر شد. علیرضا قربانی آهنگ گیسوی باران را برای دانلود و شنیدن در تمامی پلتفرم های معتبر موسیقی ایران و جهان منتشر کرده است. 

گیسوی باران
علیرضا قربانی
آهنگساز: علیرضا فکاری
تنظیم: حسام ناصری
شاعر: امیرعلی سلیمانی
میکس و مستر: آرش پاکزاد
دستیار آهنگساز: محمد رجبیان
ناشر: آهنگ اشتیاق و شهرآفتاب
گرافیک: محمد یعقوبخانی
مدیر تبلیغات: وحید لشکری

Gisooye Baran
Alireza Ghorbani
Music: Alireza Afkari
Arrangement: Hesam Naseri
Lyrics: Ahange Eshtiagh & Shahre Aftab
Graphic: Mohammad Yaghoubkhani

متن ترانه گیسوی باران با صدای علیرضا قربانی:

تویی تنها ولی زیبا
منم تنها ولی عاشق
در این باران تاریکی تویی تنها شب روشن 
تو تنها چاره ام بودی میان بی قراری ها
تو تنها دلخوشی بودی برای زندگی کردن

کنار تو جهان کوچکم لبریز زیباییست
بدون تو ولی مانند هر پاییز غمگینم، غمگینم
نپرس اینکه چرا دور از تو من هر روز می میرم
برای امتحان دوری تو مرگ، تمرین است، تمرین است

شباهت های ما باران که می بارد تماشاییست
که تو گیسوی تر داری و من چشمان تر دارم 
فراموشم نکن حتی اگر دوری یا نزدیکی
من از دلتنگی فردای تو امشب خبر دارم 

کنار تو جهان کوچکم لبریز زیباییست
بدون تو ولی مانند هر پاییز غمگینم، غمگینم
نپرس اینکه چرا دور از تو من هر روز می میرم
برای امتحان دوری تو مرگ، تمرین است، تمرین است",UCregxQqAisNcggQriK9f3Qw,Alireza Ghorbani,2025-10-30T08:20:00Z,10,fa,fa-IR,PT3M35S,hd,False,False,314519,2760.0,391.0,public,True,False,215,needs_review,insufficient_evidence,official_artist,trusted,top20_manual_audit_2026-07-10; confidence=high,trusted_needs_content_review,trusted_source_but_v2_content_ambiguous
2,علیرضا قربانی,classic_fusion,20,r0IxmDEhHgM,اجرای زنده اهنگ مرا ببخش توسط علیرضا قربانی در کنسرت تهران#آهنگ #فیلم #کنسرت #موسیقی #علیرضا_قربانی,UCoZSdMt8rbbMIWhtTglKbgQ,seyed amirhossien fallahasl,2025-05-06T10:01:25Z,علیرضا قربانی,pending_review,,اجرای زنده اهنگ مرا ببخش توسط علیرضا قربانی در کنسرت تهران#آهنگ #فیلم #کنسرت #موسیقی #علیرضا_قربانی,اجرای زنده اهنگ مرا ببخش توسط علیرضا قربانی در کنسرت تهران#آهنگ #فیلم #کنسرت #موسیقی #علیرضا_قربانی,UCoZSdMt8rbbMIWhtTglKbgQ,seyed amirhossien fallahasl,2025-05-06T10:01:25Z,1,fa,,PT2M33S,hd,False,False,64301,2254.0,118.0,public,True,False,153,likely_non_release,non_release_title_pattern,concert_channel,excluded,sources_81_91_manual_audit_2026-07-10; confidence=high,likely_non_release,excluded_source_registry
2,علیرضا قربانی,classic_fusion,21,e5FQ6ZrTzG0,ببینید علیرضا قربانی در کنسرت رشت صدایش گرفت، اما ترانه قطع نشد,UCHZk9MrT3DGWmVqdsj5y0EA,BBC Persian,2023-05-17T15:55:32Z,علیرضا قربانی,pending_review,,ببینید علیرضا قربانی در کنسرت رشت صدایش گرفت، اما ترانه قطع نشد,"ویدیویی از اجرای اخیر #علیرضا_قربانی در جریان کنسرت‌هایش در #رشت واکنش‌برانگیز شده است. 

او در جریان خواندن ترانه «خیال خوش» صدایش گرفت و نتوانست بخواند اما حاضران در سالن با حرارت به جایش ادامه دادند که با واکنش احساسی او روبرو شد.",UCHZk9MrT3DGWmVqdsj5y0EA,BBC Persian,2023-05-17T15:55:32Z,24,fa,en,PT1M34S,hd,False,True,81603,836.0,95.0,public,True,False,94,likely_non_release,non_release_title_pattern,media_or_news,excluded,sources_21_40_manual_audit_2026-07-10; confidence=high,likely_non_release,excluded_source_registry
2,علیرضا قربانی,classic_fusion,22,Sd4QvJXv1Lc,علیرضا قربانی - رسوای زمانه - Alireza Ghorbani - Rosvaye Zamaneh,UCU5NicMWNILYk1nbxJkCzsA,Faranak99,2012-12-21T09:59:26Z,علیرضا قربانی,pending_review,,علیرضا قربانی - رسوای زمانه - Alireza Ghorbani - Rosvaye Zamaneh,"نی حدیث راه پر خون می کند
قصه های عشق مجنون می کند
در غم ما روزها ، بی گاه شد
روزها با سوزها همراه شد
روزها گر رفت ، گو رو ، باک نیست
تو بمان ، تو بمان ، ای آن که چون تو پاک نیست
تو بمان ، ای آن که چون تو پاک نیست

شمع و پروانه منم ، مست می خانه منم
رسوای زمانه منم ، دیوانه منم
رسوای زمانه منم ، دیوانه منم

یار پیمانه منم ، از خود بیگانه منم
رسوای زمانه منم ، دیوانه منم
رسوای زمانه منم ، دیوانه منم

چون باد صبا در به درم ، با عشق و جنون هم سفرم
شمع شب بی سحرم ، از خود نبود خبرم
رسوای زمانه منم ، دیوانه منم
رسوای زمانه منم ، دیوانه منم

تو ای خدای من ، شنو نوای من
زمین و آسمان تو ، می لرزد به زیر پای من
مه و ستارگان تو ، می سوزد به ناله های من
رسوای زمانه منم ، دیوانه منم
رسوای زمانه منم ، دیوانه منم

وای از این شیدا ، دل من
مست و بی پروا ، دل من
مجنون هر صحرا ، دل من
رسوا دل من ، رسوا دل من

لاله ی تنها ، دل من
داغ حسرت ها ، دل من
سرمایه ی سودا ، دل من
رسوا دل من ، رسوا دل من

خاک سر پروانه منم ، خون دل پیمانه منم
چون شور ترانه تویی ، چون آه شبانه منم
رسوای زمانه منم ، دیوانه منم
رسوای زمانه منم ، دیوانه منم

ترانه سرا : مولوی ، بهادر یگانه
 آهنگ ساز : همایون خرم",UCU5NicMWNILYk1nbxJkCzsA,Faranak99,2012-12-21T09:59:26Z,10,fa,,PT8M16S,sd,False,False,4942724,15603.0,1248.0,public,True,False,496,needs_review,insufficient_evidence,third_party_music,pending_review,sources_61_80_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry
2,علیرضا قربانی,classic_fusion,23,9e0CNWSqDC4,"امشب در سر شوری دارم-  علیرضا قربانی، شهرداد روحانی   Ghorbani,  Rohani , Roshan Ravan, Khorram",UC9PxiuAlnUmaAhe52mYeXeQ,Mohammad Fazlali,2021-03-03T19:33:37Z,علیرضا قربانی,pending_review,,"امشب در سر شوری دارم-  علیرضا قربانی، شهرداد روحانی   Ghorbani,  Rohani , Roshan Ravan, Khorram","اوج ٱسمان ( امشب در سر شوری دارم)
ٱهنگساز: همایون خرم
تنظیم: کامبیز روشن روان
خواننده: علیرضا قربانی
شعر : کریم فکور 
رهبر ارکستر: شهرداد روحانی 
ارکستر سمفونیک اپرای ونکوور 
اجرا در کنسرت  شب موسیقی ایرانی ( همه ایرانم)
سالن کویین الیزابت - ونکوور، کانادا
ششم ژانویه ۲۰۱۸
طراح و تهیه کننده: محمد فضلعلی 

Oje Aseman
Composer: Homayoun Khorram
Arrangement : Kambiz Roshan Ravan
Vocalist: Alireza Ghorbani
Lyrics: Karim Fakour
Vancouver Opera Orcheastra 
Conducted by: Shardad Rohani
Performed at ""A Persian Night"" Concert 
Producer & Creative Director: Mohammad Fazlali 
Queen Elizabeth Theatre
January 06, 2018",UC9PxiuAlnUmaAhe52mYeXeQ,Mohammad Fazlali,2021-03-03T19:33:37Z,27,fa,en-US,PT6M51S,hd,False,False,3103480,23409.0,1188.0,public,True,False,411,needs_review,insufficient_evidence,third_party_music,pending_review,sources_21_40_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry
2,علیرضا قربانی,classic_fusion,24,shjoCUSf3og,The Strange Times,UC_xcDPW-ARj59n1qhYaLOqQ,Alireza Ghorbani - Topic,2020-08-09T10:06:53Z,علیرضا قربانی,pending_review,,The Strange Times,"Provided to YouTube by CDBaby

The Strange Times · Alireza Ghorbani · Hesam Naseri

Sing With Me

℗ 2020 Aerecords

Released on: 2020-08-10

Auto-generated by YouTube.",UC_xcDPW-ARj59n1qhYaLOqQ,Alireza Ghorbani - Topic,2020-08-09T10:06:53Z,10,en,,PT6M32S,hd,False,True,984469,6508.0,188.0,public,True,False,392,needs_review,music_category_and_licensed_but_no_release_pattern,topic,trusted,sources_21_40_manual_audit_2026-07-10; confidence=high,trusted_needs_content_review,trusted_source_but_v2_content_ambiguous
2,علیرضا قربانی,classic_fusion,25,gjyVz3M6xxU,علیرضا قربانی و گروه آهنگ اشتیاق در شانزدهمین فستیوال بین الملی قونیه - ۲۰۱۹,UCregxQqAisNcggQriK9f3Qw,Alireza Ghorbani,2021-04-03T05:00:13Z,علیرضا قربانی,pending_review,,علیرضا قربانی و گروه آهنگ اشتیاق در شانزدهمین فستیوال بین الملی قونیه - ۲۰۱۹,"16th Konya Mystic Music International Festival 
Sep, 25 2019 

Alireza Ghorbani & Ahang-e Eshtiagh Ensemble 
Composer, Kamanche and Setar: Saman Samimi
Santoor: Pouya Saraei 
Tar & Setar: Milad Mohammadi 
Percussions: Zakaria Yousefi

علیرضا قربانی و گروه آهنگ اشتیاق در شانزدهمین فستیوال بین الملی قونیه - ۲۰۱۹
همراهان نوا دوست، به مناسبت رونق گل و عطر شکوفه های بهاری، زیر سایه کلام مولانا، از امروز ۱۴ فروردین 
 ۲۰۱۹  ویدیوی اجرای کنسرت اینجانب و هنرمندان گرامی در شانزدهمین فستیوال بین الملی قونیه 
به مدت ۱۴ روز و در همین کانال در دسترس و تقدیم به شما عزیزان خواهد شد

It's a pleasure to invite you watching our recent performance at the Konya Mystic Festival 2019 
on my official Youtube channel. This video is already out and you could watch it for 14 days from today. 
Hope you'll enjoy it

Special thanks to Reza Mousavi for preparing and editing the video and Sahar Nayebi for designing the cover-art 

#علیرضا_قربانی
#alirezaghorbani
#آهنگ_اشتیاق
#Iranian #music #konya #international #festival #rumi #molana 
#world #music 
#موسیقی
#ایران
#حضرت_مولانا 
#مولوی",UCregxQqAisNcggQriK9f3Qw,Alireza Ghorbani,2021-04-03T05:00:13Z,10,fa,fa-IR,PT41M32S,hd,False,True,201698,2484.0,181.0,public,True,False,2492,likely_non_release,too_long_over_15_minutes,official_artist,trusted,top20_manual_audit_2026-07-10; confidence=high,trusted_non_release_signal,trusted_source_but_v2_non_release_signal
3,محسن چاووشی,pop,1,x05FVJcxzk4,Mohsen Chavoshi - Best Songs [PART 2] ( بهترین آهنگ های محسن چاوشی) (Lyric Video ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-04-23T15:24:55Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Best Songs [PART 2] ( بهترین آهنگ های محسن چاوشی) (Lyric Video ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-04-23T15:24:55Z,10,en,,PT59M31S,hd,False,True,915289,5534.0,386.0,public,True,False,3571,likely_non_release,too_long_over_15_minutes,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,trusted_non_release_signal,trusted_source_but_v2_non_release_signal
3,محسن چاووشی,pop,2,H_GGwkKa6mM,Mohsen Chavoshi - Ya Mola [ Lyric Video ] ( محسن چاوشی - یامولا ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2026-01-04T13:30:16Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Ya Mola [ Lyric Video ] ( محسن چاوشی - یامولا ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2026-01-04T13:30:16Z,10,en,,PT3M50S,hd,False,True,597009,5537.0,1321.0,public,True,False,230,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,3,JxwGTSxGCUM,Hasbi Allah,UCw5LO6ba1yNC3cps4Zu_1Hg,Mohsen Chavoshi - Topic,2026-03-14T11:43:26Z,محسن چاووشی,pending_review,,Hasbi Allah,"Provided to YouTube by NG Network

Hasbi Allah · Mohsen Chavoshi

Hasbi Allah

℗ Mohsen Chavoshi

Released on: 2026-03-14

Music Publisher: Copyright Control
Composer: Mohsen Chavoshi
Lyricist: Mehdi Abbasi

Auto-generated by YouTube.",UCw5LO6ba1yNC3cps4Zu_1Hg,Mohsen Chavoshi - Topic,2026-03-14T11:43:26Z,10,en,,PT4M28S,hd,False,True,430046,6951.0,1539.0,public,True,False,268,needs_review,music_category_and_licensed_but_no_release_pattern,topic,trusted,sources_41_60_manual_audit_2026-07-10; confidence=high,trusted_needs_content_review,trusted_source_but_v2_content_ambiguous
3,محسن چاووشی,pop,4,_38Wou0AVcs,Mohsen Chavoshi - Ajab Oumadi [ Official Video ] (محسن چاوشی - عجب اومدی ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-12-15T19:10:06Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Ajab Oumadi [ Official Video ] (محسن چاوشی - عجب اومدی ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-12-15T19:10:06Z,10,en,,PT4M34S,hd,False,True,1189319,8454.0,916.0,public,True,False,274,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,5,G2276gC50CM,ویدئوی «حسبی الله» محسن چاوشی ,UCaBf4RgTCzJIEnvOlNuxYKw,Sedkhareji | سدخارجی,2026-03-11T21:03:15Z,محسن چاووشی,pending_review,,ویدئوی «حسبی الله» محسن چاوشی ,,UCaBf4RgTCzJIEnvOlNuxYKw,Sedkhareji | سدخارجی,2026-03-11T21:03:15Z,1,fa,fa,PT4M28S,hd,False,False,90846,4991.0,1233.0,public,True,False,268,needs_review,insufficient_evidence,third_party_music,pending_review,sources_61_80_manual_audit_2026-07-10; confidence=medium,needs_source_review,pending_source_registry
3,محسن چاووشی,pop,6,GHXE50UFijM,Mohsen Chavoshi - Doset Dashtam [ Alternative Version ] محسن چاوشی - دوست داشتم,UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2024-01-09T15:38:33Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Doset Dashtam [ Alternative Version ] محسن چاوشی - دوست داشتم,"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2024-01-09T15:38:33Z,10,en,,PT4M5S,hd,False,True,2488988,10486.0,614.0,public,True,False,245,needs_review,music_category_and_licensed_but_no_release_pattern,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,trusted_needs_content_review,trusted_source_but_v2_content_ambiguous
3,محسن چاووشی,pop,7,KuBjxYjWt58,Alireza Ghorbani &amp; Mohsen Chavoshi (Mashup) - ترکیب علیرضا قربانی و محسن چاوشی,UC6J32FcpsyYA_JGxrEHPbBQ,Alireza Yazdani,2025-02-14T11:53:47Z,محسن چاووشی,pending_review,,Alireza Ghorbani & Mohsen Chavoshi (Mashup) - ترکیب علیرضا قربانی و محسن چاوشی,"Alireza Ghorbani & Mohsen Chavoshi (Mashup) #mohsenchavoshi #alirezaghorbani

ترکیب علیرضا قربانی و محسن چاوشی

Traks Name : 
Hanooz Eshghe To & Dooset Dashtam

Remix By : Alireza Yazdani",UC6J32FcpsyYA_JGxrEHPbBQ,Alireza Yazdani,2025-02-14T11:53:47Z,10,fa,fa-IR,PT4M59S,hd,False,False,850682,7487.0,457.0,public,True,False,299,likely_non_release,non_release_title_pattern,remix_channel,excluded,top20_manual_audit_2026-07-10; confidence=high,likely_non_release,excluded_source_registry
3,محسن چاووشی,pop,8,iX1tw6ozWO4,Mohsen Chavoshi - Bad Az To [Official Video] (محسن چاوشی - بعد از تو ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-05-14T18:25:01Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Bad Az To [Official Video] (محسن چاوشی - بعد از تو ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-05-14T18:25:01Z,10,en,,PT4M11S,sd,False,True,621328,3838.0,549.0,public,True,False,251,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,9,LGRg9gERUjU,Mohsen Chavoshi - Man Bayad Miraftam ( Official Video ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2023-06-02T09:10:59Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Man Bayad Miraftam ( Official Video ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2023-06-02T09:10:59Z,10,en,,PT3M44S,hd,False,True,17923489,47108.0,2607.0,public,True,False,224,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,10,gc_3dNm0fOU,Mohsen Chavoshi - Gandom Goon (Lyric Video),UCFnc_tL9if9l5As18rnAyGA,Mohsen Chavoshi,2022-06-07T16:50:35Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Gandom Goon (Lyric Video),"محسن چاووشی - گندمگون ( با شعر)

شاعر و آهنگساز : محسن چاوشی
تنظیم کننده : اشکان عرب 
گیتار باس : مجید برومند
گیتار آکوستیک : بهروز میرزایی 
دودوک : امیرحسین کیانپور 
کاخن : اشکان پور فرخی
میکس و مستر : مهدی کریمی

وقتی می خندیدی گریه های خشکم 
زود می خشکیدن با تو می خندیدن 

وقتی قلب نابت و سخت می رنجوندم 
چشمای معصومت منو می بخشیدن 

مهربونی خوبی نابی محبوبی 
خنده هات می خندی شکل مرواریدن 

عشق گندمگونم از چشات ممنونم 
که چشات بی وقفه خبر خوش میدن

 مهربونی خوبی نابی محبوبی 
خنده هات می خندن شکل مرواریدن 

دستمو می گیری ذوب میشم آنی 
عشقم انگار دستات دستای خورشیدن 

هر کی می بینه تو رو دوس داره مثل تو شه 
حرکاتت حرفات مرجع تقلیدن 

لبای سرخ تو هر میوه ی سرخی بود 
داغ ِ داغ از روی هر درختی چیدن 

ماه و خورشید منی دورت می گردم 
دوتا چشمات عشقم قابل تمجیدن",UCFnc_tL9if9l5As18rnAyGA,Mohsen Chavoshi,2022-06-07T16:50:35Z,10,fa,,PT4M13S,hd,False,True,1105988,5025.0,196.0,public,True,False,253,likely_release,release_title_pattern | music_category | licensed_content,official_artist,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,11,1RE2DZhrTkQ,Mohsen Chavoshi - Ali (Lyric Video),UCFnc_tL9if9l5As18rnAyGA,Mohsen Chavoshi,2022-05-15T13:30:12Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Ali (Lyric Video),"محسن چاوشی - علی (با شعر)

«علی»

شاعر و آهنگساز : محسن چاوشی
تنظیم و میکس و مستر : امیر جمالفرد
گیتار نایلون : کیان دارات
  فلوت کوئنا : امیر حسین کیان پور

کشان‌کشان تو مرا کی بکشانی به نور
نشان بده تو مرا تا که نخفتم به گور 
مگو روم مگو تا جان بنیفتد شمار
بیا بتا که شوم از نفست چون بهار
امان بده که نفس تازه کنم جانِ جان
جوان بده که رود پیر ز جانم دوان
روح دَمَم که شَوَم از تن خاکم جدا
نوح شوم ، و به کشتی تو‌ آیم علا
خزان خزان بشدم زرد ز شیطانیان
بمان بمان تو بمان در بر زندانیان
خبر خبر خبری شد خبری عاقبت
بیا بیا که مریض است اینجانبت
علی علی تو به والله‌ِ تمام منی
دل ببری همه شب ماهِ تمام منی
قسم قسم به رهت جان بدهم مرتضا
رسم رسم به دو چشمان سیاهت شها
کمان کمان بشدست این کمرم توامان
فغان فغان ز رخ دور تو شاهنشهان
جهان جهان بنخواهم چو به من ننگری
هر دو جهان بنخواهم تو به من ننگری
دوان دوان به تو آیم اگرت نامدی
مردترین‌ مردجهان اسد سرمدی 
تکان تکان بده‌ام خاک مرا در کشید
جامه‌دران دیده نمناک مرا سر کشید
لحد لحد شده‌ام زنده به تاریک گور 
مگر مگر به نجاتم تو بیایی به گور
ببین ببین کفنم سوخته از دور تو
خوش آمدی به شب عاشق مهجور تو
دست کشان همچو یتیمان به سرم یا علی
غم برهان خود ز دو‌ چشمان ترم یا علی
خشک دهان خون به گلویم به رهت العطش 
صبح بیا ! ز کرم تیغ به فرقم بکش
زهر به‌ زهر شده‌ام شیر خدا یا علی
زخم چکان بنده به شمشیر خدا یا علی 
کوی به کوی ز تو دنبال خدا یا علی
کفر شود هر که شود از تو‌ جدا یا علی",UCFnc_tL9if9l5As18rnAyGA,Mohsen Chavoshi,2022-05-15T13:30:12Z,10,fa,fa,PT4M30S,hd,False,True,949666,5511.0,414.0,public,True,False,270,likely_release,release_title_pattern | music_category | licensed_content,official_artist,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,12,tmh17LnO0OU,Mohsen Chavoshi - Ajab Oumadi [ Lyric Video ] (محسن چاوشی - عجب اومدی ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-12-16T16:00:10Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Ajab Oumadi [ Lyric Video ] (محسن چاوشی - عجب اومدی ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2025-12-16T16:00:10Z,10,en,fa,PT4M39S,hd,False,True,503138,3510.0,296.0,public,True,False,279,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
3,محسن چاووشی,pop,13,kVmxQRyj-WA,Mohsen Chavoshi - Marize Takhte Akhari [ Official Video ] ( محسن چاوشی - مریض تخت آخری ),UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2026-06-01T19:37:53Z,محسن چاووشی,pending_review,,Mohsen Chavoshi - Marize Takhte Akhari [ Official Video ] ( محسن چاوشی - مریض تخت آخری ),"Powered by: https://ng-network.com

Please take a moment and subscribe to NG Network official channel: https://bit.ly/NGNetworkMusic

Mohsen Chavoshi best songs:
https://bit.ly/MohsenChavoshiSongs

Best Persian Hits:
https://bit.ly/BestPersianHits

Get Connected With “Mohsen Chavoshi”

Audio Available on:
YouTube Music: https://bit.ly/Chavoshi_YouTubeMusic
Spotify: https://bit.ly/Chavoshi_Spotify
Apple Music: https://bit.ly/Chavoshi_AppleMusic

FOLLOW  NG Network👇
https://www.instagram.com/ng.networkco/

Please take a moment and share this video with your friends. Thank you",UCO7rnnjVkPeDutLWuROEzKw,MohsenChavoshiVEVO,2026-06-01T19:37:53Z,10,en,,PT4M8S,hd,False,True,65627,1262.0,545.0,public,True,False,248,likely_release,release_title_pattern | music_category | licensed_content,vevo,trusted,top20_manual_audit_2026-07-10; confidence=high,likely_release,v2_release_signal_and_trusted_source
